ground_pm10_accumulated,pi_residual
2988.0400000000004,-0.22445009825542606
3037.5700000000006,0.03281770470570855
3086.120000000001,0.032608941283440274
3126.830000000001,0.052082879109177416
3168.090000000001,-0.018469645600271978
3194.470000000001,-0.052941578429111846
3220.380000000001,-0.3488397685822626
3245.420000000001,-0.6355349084904474
3273.340000000001,0.06149581918551217
3304.6000000000013,0.01774397884191048
3339.680000000001,-0.05715287958461923
3376.180000000001,-0.29342086308202564
3416.8100000000013,-1.1270835113145552
3443.0600000000013,0.038839580520251715
3479.2700000000013,-0.10861631909994873
3514.7700000000013,-0.04214150410594808
3548.3100000000013,-0.10125985904162516
3596.8100000000013,-0.18921074439789543
3632.0600000000013,-1.2696894115672066
3652.5600000000013,-0.10463609403105467
3677.6400000000012,-0.035826770564365784
3702.7700000000013,0.095551906319852
3729.7700000000013,0.0736377265146686
3761.1000000000013,0.044350929252072735
3782.8900000000012,0.07919949611806842
3814.1400000000012,-0.20547496696623524
3837.8100000000013,-0.04921135131292731
3862.8500000000013,-0.5501548434977663
3886.1400000000012,-0.113659328551027
3916.7700000000013,0.11114393469042527
3953.7300000000014,0.06992933253338673
3985.0600000000013,0.08811931690196007
4009.3500000000013,0.0532032745716573
4032.6500000000015,0.0949360598378064
4081.0300000000016,0.09153060739234808
4121.450000000002,0.054188526327396236
4149.120000000002,-0.3251501403438515
4177.330000000002,-0.3324832940945166
4208.960000000002,0.09402932441703626
4247.340000000002,0.08349014918313902
4288.050000000002,0.06149581918551217
4328.950000000002,0.06878286150336255
4350.740000000002,-0.7540682735962154
4377.0700000000015,-0.5307233993133254
4396.6100000000015,-0.3499699156642986
4418.740000000002,-0.06775237456376493
4451.780000000002,0.01693555302846539
4469.410000000002,0.10627006228313496
4491.1500000000015,0.07556193278569046
4518.1500000000015,0.09466827810440925
4542.9000000000015,0.08608193940438102
4573.350000000001,0.07804708044711539
4606.230000000001,0.06466764419001736
4630.9000000000015,0.04942088689464397
4664.850000000001,-0.6673117680666745
4682.850000000001,0.23748683428812223
4703.270000000001,0.22350360697230887
4709.9000000000015,0.187514939403989
4717.9000000000015,0.16296579766956398
4732.4000000000015,0.16935112581420553
4753.230000000001,0.185484441050213
4764.520000000001,0.20588924126908736
4789.870000000002,0.2040514516038905
4817.200000000002,0.1389727626320707
4842.200000000002,0.1819845004111924
