date,ground_value,cams_value,site_key,station_code
2023-07-30,21.07,7.970833333333334,canakkale,TR170141
2023-07-31,19.39,9.004166666666666,canakkale,TR170141
2023-08-01,19.02,10.845833333333333,canakkale,TR170141
2023-08-02,22.72,12.6,canakkale,TR170141
2023-08-03,28.1,18.041666666666668,canakkale,TR170141
2023-08-05,36.55,21.741666666666664,canakkale,TR170141
2023-08-06,33.39,12.095833333333333,canakkale,TR170141
2023-08-07,20.95,11.604166666666666,canakkale,TR170141
2023-08-08,24.76,14.779166666666667,canakkale,TR170141
2023-08-09,18.42,8.85,canakkale,TR170141
2023-08-10,13.89,10.6625,canakkale,TR170141
2023-08-11,17.62,9.3,canakkale,TR170141
2023-08-12,30.52,10.270833333333334,canakkale,TR170141
2023-08-13,19.59,14.016666666666666,canakkale,TR170141
2023-08-14,21.26,21.65833333333333,canakkale,TR170141
2023-08-16,30.15,26.45,canakkale,TR170141
2023-08-17,26.06,22.070833333333336,canakkale,TR170141
2023-08-18,36.55,20.916666666666668,canakkale,TR170141
2023-08-19,31.45,16.941666666666666,canakkale,TR170141
2023-08-20,28.6,17.495833333333334,canakkale,TR170141
2023-08-21,28.17,19.316666666666666,canakkale,TR170141
2023-08-22,32.19,21.041666666666668,canakkale,TR170141
2023-08-23,30.78,22.15416666666667,canakkale,TR170141
2023-08-24,28.62,17.2375,canakkale,TR170141
2023-08-25,26.02,15.583333333333334,canakkale,TR170141
2023-08-26,24.58,14.2125,canakkale,TR170141
2023-08-29,27.07,17.908333333333335,canakkale,TR170141
2023-08-30,32.11,19.291666666666668,canakkale,TR170141
2023-08-31,28.04,11.991666666666667,canakkale,TR170141
2023-09-01,29.62,14.5,canakkale,TR170141
2023-09-02,25.49,11.991666666666667,canakkale,TR170141
2023-09-03,23.83,11.924999999999999,canakkale,TR170141
2023-09-04,26.69,12.9625,canakkale,TR170141
2023-09-05,30.49,12.983333333333334,canakkale,TR170141
2023-09-06,26.22,16.1125,canakkale,TR170141
2023-09-07,30.05,18.616666666666667,canakkale,TR170141
2023-09-08,30.09,15.6,canakkale,TR170141
2023-09-09,26.69,12.920833333333334,canakkale,TR170141
2023-09-10,27.28,11.862499999999999,canakkale,TR170141
2023-09-11,23.28,9.1,canakkale,TR170141
2023-09-12,19.85,11.570833333333333,canakkale,TR170141
2023-09-13,21.37,15.1875,canakkale,TR170141
2023-09-14,22.77,15.450000000000001,canakkale,TR170141
2023-09-15,25.1,16.654166666666665,canakkale,TR170141
2023-09-16,25.16,16.741666666666667,canakkale,TR170141
2023-09-18,22.97,12.25,canakkale,TR170141
2023-09-19,26.13,13.541666666666666,canakkale,TR170141
2023-09-20,23.03,13.608333333333334,canakkale,TR170141
2023-09-21,23.83,14.0875,canakkale,TR170141
2023-09-23,35.3,39.074999999999996,canakkale,TR170141
2023-09-24,37.69,32.96666666666667,canakkale,TR170141
2023-09-25,33.35,20.495833333333334,canakkale,TR170141
2023-09-26,44.44,26.704166666666666,canakkale,TR170141
2023-09-29,32.17,26.825,canakkale,TR170141
2023-09-30,29.72,26.816666666666666,canakkale,TR170141
2023-10-01,29.58,19.470833333333335,canakkale,TR170141
2023-10-02,28.8,15.770833333333334,canakkale,TR170141
2023-10-03,22.19,10.983333333333334,canakkale,TR170141
2023-10-04,22.51,13.891666666666666,canakkale,TR170141
2023-10-05,25.31,12.854166666666666,canakkale,TR170141
2023-10-06,23.87,10.691666666666668,canakkale,TR170141
2023-10-07,25.31,14.208333333333334,canakkale,TR170141
2023-10-08,21.34,16.175,canakkale,TR170141
2023-10-09,27.55,15.629166666666668,canakkale,TR170141
2023-10-10,25.89,18.345833333333335,canakkale,TR170141
2023-10-11,18.5,9.674999999999999,canakkale,TR170141
2023-10-12,17.57,14.008333333333333,canakkale,TR170141
2023-10-13,18.49,14.883333333333333,canakkale,TR170141
2023-10-14,23.39,23.733333333333334,canakkale,TR170141
2023-10-15,29.58,23.979166666666668,canakkale,TR170141
2023-10-17,12.81,12.591666666666667,canakkale,TR170141
2023-10-18,13.21,9.645833333333334,canakkale,TR170141
2023-10-19,12.7,13.075000000000001,canakkale,TR170141
2023-10-20,15.57,12.887500000000001,canakkale,TR170141
2023-10-21,20.43,19.316666666666666,canakkale,TR170141
2023-10-22,25.37,23.958333333333332,canakkale,TR170141
2023-10-23,26.75,25.758333333333336,canakkale,TR170141
2023-10-24,26.86,43.43333333333334,canakkale,TR170141
2023-10-25,28.07,39.06666666666667,canakkale,TR170141
2023-10-26,36.55,33.358333333333334,canakkale,TR170141
2023-10-27,40.94,29.9375,canakkale,TR170141
2023-10-28,36.61,12.079166666666666,canakkale,TR170141
2023-10-29,23.42,16.320833333333333,canakkale,TR170141
2023-11-01,35.48,15.495833333333335,canakkale,TR170141
2023-11-02,28.44,8.358333333333333,canakkale,TR170141
2023-11-03,25.57,18.108333333333334,canakkale,TR170141
2023-11-04,69.65,30.691666666666666,canakkale,TR170141
2023-11-05,35.91,11.495833333333332,canakkale,TR170141
2023-11-06,32.67,14.170833333333334,canakkale,TR170141
2023-11-07,46.21,21.483333333333334,canakkale,TR170141
2023-11-08,42.45,22.84583333333333,canakkale,TR170141
2023-11-09,21.06,9.083333333333334,canakkale,TR170141
2023-11-10,18.14,12.308333333333332,canakkale,TR170141
2023-11-13,17.8,5.175,canakkale,TR170141
2023-11-14,15.74,9.654166666666667,canakkale,TR170141
2023-11-15,23.13,9.325000000000001,canakkale,TR170141
2023-11-16,15.63,6.6125,canakkale,TR170141
2023-11-17,12.48,8.458333333333334,canakkale,TR170141
2023-11-18,15.47,6.091666666666666,canakkale,TR170141
2023-11-19,10.14,5.658333333333334,canakkale,TR170141
2023-11-20,15.61,9.275,canakkale,TR170141
2023-11-21,19.79,9.825000000000001,canakkale,TR170141
2023-11-22,20.83,5.266666666666667,canakkale,TR170141
2023-11-23,17.28,8.887500000000001,canakkale,TR170141
2023-11-24,24.01,9.745833333333334,canakkale,TR170141
2023-11-25,29.14,12.054166666666667,canakkale,TR170141
2023-11-26,15.38,5.641666666666667,canakkale,TR170141
2023-11-29,43.7,18.245833333333334,canakkale,TR170141
2023-11-30,17.55,8.195833333333333,canakkale,TR170141
2023-12-01,18.78,10.254166666666666,canakkale,TR170141
2023-12-02,19.73,12.929166666666667,canakkale,TR170141
2023-12-03,20.31,22.8,canakkale,TR170141
2023-12-05,14.07,14.716666666666667,canakkale,TR170141
2023-12-06,23.22,14.345833333333333,canakkale,TR170141
2023-12-07,31.94,9.783333333333333,canakkale,TR170141
2023-12-08,21.52,5.391666666666667,canakkale,TR170141
2023-12-09,29.75,7.441666666666666,canakkale,TR170141
2023-12-10,30.72,10.033333333333333,canakkale,TR170141
2023-12-11,45.66,16.98333333333333,canakkale,TR170141
2023-12-12,54.62,14.691666666666668,canakkale,TR170141
2023-12-13,42.22,12.245833333333332,canakkale,TR170141
2023-12-14,43.3,17.0,canakkale,TR170141
2023-12-16,19.32,3.4916666666666667,canakkale,TR170141
2023-12-17,20.51,8.15,canakkale,TR170141
2023-12-18,28.62,11.5,canakkale,TR170141
2023-12-19,39.53,16.841666666666665,canakkale,TR170141
2023-12-20,38.8,12.9625,canakkale,TR170141
2023-12-21,30.5,8.5625,canakkale,TR170141
2023-12-22,31.67,10.808333333333332,canakkale,TR170141
2023-12-23,28.57,10.195833333333333,canakkale,TR170141
2023-12-24,27.79,10.829166666666666,canakkale,TR170141
2023-12-26,35.49,12.633333333333333,canakkale,TR170141
2023-12-27,43.54,11.166666666666666,canakkale,TR170141
2023-12-28,43.87,18.791666666666668,canakkale,TR170141
2023-12-29,43.64,18.216666666666665,canakkale,TR170141
2023-12-30,46.63,13.4,canakkale,TR170141
2023-12-31,48.01,11.033333333333333,canakkale,TR170141
2024-01-01,41.42,9.279166666666667,canakkale,TR170141
2024-01-02,27.09,8.095833333333333,canakkale,TR170141
2024-01-03,34.09,9.808333333333334,canakkale,TR170141
2024-01-04,24.46,8.6875,canakkale,TR170141
2024-01-05,30.9,11.258333333333333,canakkale,TR170141
2024-01-06,43.59,12.525,canakkale,TR170141
2024-01-07,79.33,15.204166666666666,canakkale,TR170141
2024-01-26,34.36,7.5249999999999995,canakkale,TR170141
2024-01-28,14.98,6.020833333333333,canakkale,TR170141
2024-01-29,13.92,7.995833333333334,canakkale,TR170141
2024-01-30,15.45,6.558333333333334,canakkale,TR170141
2024-01-31,13.13,7.55,canakkale,TR170141
2024-02-01,24.7,10.137500000000001,canakkale,TR170141
2024-02-02,27.16,14.541666666666666,canakkale,TR170141
2024-02-03,39.08,12.504166666666668,canakkale,TR170141
2024-02-04,31.96,12.9375,canakkale,TR170141
2024-02-05,67.09,11.862499999999999,canakkale,TR170141
2024-02-06,27.17,14.529166666666667,canakkale,TR170141
2024-02-07,27.34,15.75,canakkale,TR170141
2024-02-08,32.18,13.579166666666666,canakkale,TR170141
2024-02-09,21.01,9.7875,canakkale,TR170141
2024-02-10,28.69,14.0875,canakkale,TR170141
2024-02-11,41.77,13.475,canakkale,TR170141
2024-02-12,37.8,11.35,canakkale,TR170141
2024-02-13,21.28,8.2875,canakkale,TR170141
2024-02-14,21.57,8.333333333333334,canakkale,TR170141
2024-02-15,14.05,5.9875,canakkale,TR170141
2024-02-16,15.87,7.754166666666666,canakkale,TR170141
2024-02-17,17.22,10.666666666666666,canakkale,TR170141
2024-02-18,20.1,13.329166666666666,canakkale,TR170141
2024-02-19,27.95,13.3125,canakkale,TR170141
2024-02-20,26.54,12.549999999999999,canakkale,TR170141
2024-02-21,33.82,14.179166666666667,canakkale,TR170141
2024-02-22,28.38,13.008333333333333,canakkale,TR170141
2024-02-23,25.55,10.770833333333334,canakkale,TR170141
2024-02-24,22.67,12.229166666666666,canakkale,TR170141
2024-02-25,29.49,17.495833333333334,canakkale,TR170141
2024-02-26,53.31,17.558333333333334,canakkale,TR170141
2024-02-27,49.51,27.3875,canakkale,TR170141
2024-02-28,66.93,28.645833333333332,canakkale,TR170141
2024-02-29,58.21,29.2625,canakkale,TR170141
2024-03-01,80.59,31.804166666666664,canakkale,TR170141
2024-03-02,59.92,18.208333333333332,canakkale,TR170141
2024-03-03,38.42,16.270833333333332,canakkale,TR170141
2024-03-04,46.43,18.2,canakkale,TR170141
2024-03-05,46.11,10.3125,canakkale,TR170141
2024-03-06,27.56,11.495833333333332,canakkale,TR170141
2024-03-07,35.75,14.341666666666667,canakkale,TR170141
2024-03-08,25.16,9.725,canakkale,TR170141
2024-03-09,24.45,13.554166666666667,canakkale,TR170141
2024-03-10,22.81,13.6625,canakkale,TR170141
2024-03-11,25.19,12.908333333333333,canakkale,TR170141
2024-03-12,44.87,11.995833333333332,canakkale,TR170141
2024-03-13,15.47,7.2625,canakkale,TR170141
2024-03-14,18.74,9.424999999999999,canakkale,TR170141
2024-03-15,12.94,9.770833333333334,canakkale,TR170141
2024-03-16,23.58,15.054166666666667,canakkale,TR170141
2024-03-17,33.42,15.379166666666668,canakkale,TR170141
2024-03-18,27.24,15.658333333333333,canakkale,TR170141
2024-03-19,27.67,13.833333333333334,canakkale,TR170141
2024-03-20,17.47,6.9624999999999995,canakkale,TR170141
2024-03-21,20.86,11.679166666666667,canakkale,TR170141
2024-03-22,20.13,8.225,canakkale,TR170141
2024-03-24,21.38,12.325000000000001,canakkale,TR170141
2024-03-25,18.36,11.25,canakkale,TR170141
2024-03-26,24.22,7.329166666666667,canakkale,TR170141
2024-03-27,33.86,34.30833333333333,canakkale,TR170141
2024-03-28,43.89,40.949999999999996,canakkale,TR170141
2024-03-29,56.53,42.770833333333336,canakkale,TR170141
2024-03-30,65.95,46.7125,canakkale,TR170141
2024-03-31,60.94,57.104166666666664,canakkale,TR170141
2024-04-01,55.48,54.60833333333333,canakkale,TR170141
2024-04-02,73.24,59.875,canakkale,TR170141
2024-04-03,57.63,23.375,canakkale,TR170141
2024-04-04,31.31,13.0,canakkale,TR170141
2024-04-05,26.0,10.141666666666667,canakkale,TR170141
2024-04-06,27.42,9.3125,canakkale,TR170141
2024-04-07,27.63,7.404166666666666,canakkale,TR170141
2024-04-08,22.56,8.512500000000001,canakkale,TR170141
2024-04-09,25.92,11.366666666666667,canakkale,TR170141
2024-04-10,25.91,10.9125,canakkale,TR170141
2024-04-11,31.97,15.291666666666666,canakkale,TR170141
2024-04-12,48.89,24.412499999999998,canakkale,TR170141
2024-04-13,41.74,18.095833333333335,canakkale,TR170141
2024-04-14,29.13,11.291666666666666,canakkale,TR170141
2024-04-15,31.98,11.704166666666666,canakkale,TR170141
2024-04-16,25.19,10.475,canakkale,TR170141
2024-04-17,33.55,20.75,canakkale,TR170141
2024-04-18,32.7,16.087500000000002,canakkale,TR170141
2024-04-19,21.21,8.299999999999999,canakkale,TR170141
2024-04-20,12.48,3.3333333333333335,canakkale,TR170141
2024-04-21,17.76,7.95,canakkale,TR170141
2024-04-22,16.8,11.65,canakkale,TR170141
2024-04-23,34.54,30.125,canakkale,TR170141
2024-04-24,76.48,80.53333333333333,canakkale,TR170141
2024-04-25,200.11,50.2875,canakkale,TR170141
2024-04-26,27.24,9.183333333333334,canakkale,TR170141
2024-04-27,43.06,13.299999999999999,canakkale,TR170141
2024-04-28,20.56,9.558333333333334,canakkale,TR170141
2024-04-29,27.98,8.1625,canakkale,TR170141
2024-04-30,18.62,8.679166666666667,canakkale,TR170141
2024-05-01,18.17,12.141666666666666,canakkale,TR170141
2024-05-02,18.6,17.075,canakkale,TR170141
2024-05-03,20.67,14.575000000000001,canakkale,TR170141
2024-05-04,12.98,4.9875,canakkale,TR170141
2024-05-05,20.17,7.512499999999999,canakkale,TR170141
2024-05-06,23.45,7.679166666666667,canakkale,TR170141
2024-05-07,23.4,10.545833333333333,canakkale,TR170141
2024-05-08,27.6,13.920833333333334,canakkale,TR170141
2024-05-09,32.31,17.995833333333334,canakkale,TR170141
2024-05-10,28.09,10.450000000000001,canakkale,TR170141
2024-05-11,25.58,9.174999999999999,canakkale,TR170141
2024-05-12,25.71,9.141666666666667,canakkale,TR170141
2024-05-13,21.03,7.470833333333334,canakkale,TR170141
2024-05-14,19.35,6.820833333333333,canakkale,TR170141
2024-05-15,26.75,9.1625,canakkale,TR170141
2024-05-16,22.62,11.35,canakkale,TR170141
2024-05-17,33.27,24.375,canakkale,TR170141
2024-05-18,35.0,40.975,canakkale,TR170141
2024-05-19,38.94,37.862500000000004,canakkale,TR170141
2024-05-20,26.15,20.116666666666667,canakkale,TR170141
2024-05-21,29.72,20.720833333333335,canakkale,TR170141
2024-05-22,42.55,36.358333333333334,canakkale,TR170141
2024-05-23,33.89,23.133333333333336,canakkale,TR170141
2024-05-24,16.6,10.379166666666666,canakkale,TR170141
2024-05-25,30.71,12.112499999999999,canakkale,TR170141
2024-05-26,41.96,10.9375,canakkale,TR170141
2024-05-27,30.49,8.975,canakkale,TR170141
2024-05-28,23.54,27.241666666666664,canakkale,TR170141
2024-05-30,21.45,12.204166666666666,canakkale,TR170141
2024-05-31,22.82,12.704166666666666,canakkale,TR170141
2024-06-01,24.63,17.075,canakkale,TR170141
2024-06-02,34.79,25.2625,canakkale,TR170141
2024-06-03,40.53,21.566666666666666,canakkale,TR170141
2024-06-04,45.66,31.71666666666667,canakkale,TR170141
2024-06-05,49.46,34.954166666666666,canakkale,TR170141
2024-06-06,47.79,37.016666666666666,canakkale,TR170141
2024-06-07,38.32,26.070833333333336,canakkale,TR170141
2024-06-08,24.42,11.0,canakkale,TR170141
2024-06-09,25.73,11.083333333333334,canakkale,TR170141
2024-06-10,32.54,11.933333333333332,canakkale,TR170141
2024-06-11,33.73,19.95,canakkale,TR170141
2024-06-12,50.63,34.35,canakkale,TR170141
2024-06-13,55.7,62.65,canakkale,TR170141
2024-06-14,44.83,41.608333333333334,canakkale,TR170141
2024-06-15,15.12,5.8374999999999995,canakkale,TR170141
2024-06-16,17.38,7.824999999999999,canakkale,TR170141
2024-06-17,20.32,7.920833333333333,canakkale,TR170141
2024-06-19,22.86,9.137500000000001,canakkale,TR170141
2024-06-20,21.17,8.716666666666667,canakkale,TR170141
2024-06-21,34.21,10.625,canakkale,TR170141
2024-06-22,25.36,9.825000000000001,canakkale,TR170141
2024-06-23,27.47,13.0375,canakkale,TR170141
2024-06-24,17.83,13.454166666666666,canakkale,TR170141
2024-06-25,19.12,14.5375,canakkale,TR170141
2024-06-26,16.96,7.970833333333334,canakkale,TR170141
