pm10_accumulated,pi_residual
355.725,-0.004660293229376222
361.3291666666667,0.022079936135614542
370.48750000000007,0.04573209043601478
380.8291666666667,-0.06809254953135868
397.42083333333335,0.006296729143157265
417.96250000000003,0.03215309403544531
442.08333333333337,0.014536356015576679
459.6958333333334,0.03878137929915271
481.17916666666673,0.029324339871312333
508.97916666666674,-0.009021129302204667
530.1750000000001,0.09752028417500203
548.2041666666668,0.0872103832316351
570.0000000000001,0.05487184627972752
577.1625000000001,-1.4979292926963417
584.3333333333335,-0.303967153728133
594.2916666666669,-0.3293325747314384
600.9208333333336,-1.1620715880747228
609.4166666666669,-0.08771424859268429
615.7666666666669,0.15950874273612747
622.1583333333335,0.11255698323025376
632.3541666666669,-0.018058709482363433
660.9333333333335,0.13681824817573984
695.2416666666668,0.1629498914968157
703.3666666666668,0.19516174213165316
713.5041666666668,0.15792979313313849
722.2625000000002,0.18254296445142826
728.5666666666668,0.22489371967469474
735.1083333333335,0.5184351566843279
741.5541666666668,-1.0312558685006419
748.0708333333334,-0.01129956522686193
756.6291666666667,0.13505424051223036
776.1166666666667,0.0009203761417215794
804.1,0.1480365569947697
842.5125,0.08814540766566914
849.1166666666667,0.1769154540362199
856.0083333333333,0.37589637899870443
863.2875,0.17086123020639654
870.2708333333334,0.14711896502223532
877.0250000000001,0.1658556278722596
884.4333333333334,0.249432246601494
893.0000000000001,0.2586925011538659
903.1666666666667,0.2423967678629717
917.0791666666668,0.28679254802580845
930.0916666666668,0.2942698323575281
943.7583333333334,0.31087898428025307
956.1208333333334,0.2972327441031477
964.3166666666667,-0.22536398910614963
970.1833333333334,0.32540204674925377
977.5208333333334,0.25326000916758407
986.8875,0.24422298549711563
997.1666666666667,0.31431050268497485
1004.0166666666668,0.3450409018487557
1015.2333333333335,0.3338364042950004
1027.3708333333334,0.2831252315029613
1037.0666666666668,-0.1191581164523341
1046.4166666666667,0.31569659050294296
1051.5291666666667,0.3234369878465442
1058.0166666666667,0.3195776998150608
1067.2708333333333,0.3213706389090061
1074.2375,0.292515982295956
1079.3583333333333,0.3703415138402195
1085.6583333333333,0.3844175641333796
1093.6875,0.3743081444580105
1105.4541666666667,0.3503161936253889
1120.2583333333332,0.3136600210277174
1132.2208333333333,0.3299333680598866
1137.3291666666667,-0.24290117528227517
1142.55,-0.6181494249042716
1149.25,-0.5008139848991278
1156.2208333333333,-0.155507264663997
1162.1833333333334,-0.7528052116489741
1172.3208333333334,0.24818717411261693
1182.0958333333335,-0.625920163689645
1193.6875000000002,0.3548101723814079
1211.8625000000002,0.35938462367393287
1223.1125000000002,0.3590140531111943
1236.7083333333335,0.3163231401234117
1252.8750000000002,0.27633617562879476
1266.0625000000002,-0.006527372416006649
1276.9333333333336,0.4252640262478078
1285.604166666667,-0.22445009825542606
1298.591666666667,0.03281770470570855
1316.3875000000003,0.032608941283440274
1331.2500000000002,0.052082879109177416
1345.1500000000003,-0.018469645600271978
1356.1500000000003,-0.052941578429111846
1363.0083333333337,-0.3488397685822626
1372.179166666667,-0.6355349084904474
1383.3250000000003,0.06149581918551217
1397.1416666666669,0.01774397884191048
1413.0250000000003,-0.05715287958461923
1424.4875000000004,-0.29342086308202564
1438.0250000000003,-1.1270835113145552
1448.9708333333338,0.038839580520251715
1460.7833333333338,-0.10861631909994873
1473.9958333333338,-0.04214150410594808
1486.7750000000005,-0.10125985904162516
1498.8250000000005,-0.18921074439789543
1509.1833333333338,-1.2696894115672066
1520.6208333333338,-0.10463609403105467
1532.2750000000005,-0.035826770564365784
1542.8791666666673,0.10020956765039069
1553.0000000000007,0.095551906319852
1565.9458333333341,0.0736377265146686
1580.0083333333341,0.044350929252072735
1588.3916666666676,0.07919949611806842
1597.512500000001,-0.20547496696623524
1603.5958333333342,-0.04921135131292731
1610.0333333333342,-0.5501548434977663
1619.5916666666676,-0.113659328551027
1636.4333333333343,0.11114393469042527
1653.5916666666676,0.06992933253338673
1670.3833333333343,0.08811931690196007
1680.3333333333344,0.0532032745716573
1691.4416666666677,0.0949360598378064
1709.600000000001,0.09153060739234808
1726.3958333333344,0.054188526327396236
1739.0458333333345,-0.3251501403438515
1750.037500000001,-0.3324832940945166
1765.600000000001,0.09402932441703626
1780.4833333333345,0.08349014918313902
1798.2333333333345,0.06149581918551217
1815.0750000000012,0.06878286150336255
1824.2250000000013,-0.7540682735962154
1834.7250000000013,-0.5307233993133254
1843.2833333333347,-0.3499699156642986
1851.0000000000014,-0.06775237456376493
1859.141666666668,0.01693555302846539
1865.0750000000014,0.10627006228313496
1870.641666666668,0.07556193278569046
1877.491666666668,0.09466827810440925
1890.7916666666679,0.08608193940438102
1905.991666666668,0.07804708044711539
1921.9583333333346,0.06466764419001736
1934.654166666668,0.04942088689464397
1945.5000000000014,-0.6673117680666745
1952.729166666668,-0.6900561870277497
1960.7958333333347,0.035738735910535
1969.2708333333346,0.23748683428812223
1979.8250000000012,0.22350360697230887
1982.7125000000012,0.187514939403989
1986.6708333333345,0.16296579766956398
1993.112500000001,0.16935112581420553
2000.0583333333345,0.185484441050213
2006.116666666668,0.20588924126908736
2014.2958333333345,0.2040514516038905
2026.7125000000012,0.1389727626320707
2039.8875000000012,0.1819845004111924
2055.629166666668,0.15239666310658917
2071.829166666668,0.11931571520344963
2084.0333333333347,0.13395430367197791
