record_type,segment_id,original_rate_pct_per_day,original_ci_lower,original_ci_upper,original_r2,original_n_fit,clear_rate_pct_per_day,clear_ci_lower,clear_ci_upper,clear_r2,clear_n_fit,clearness_threshold,clearness_tercile_cutoff,rate_delta,ci_tightened,pollutant,data_source,x_variable,n_obs,r2,partial_r2,coef,hac_ci_lower,hac_ci_upper,p_value,hac_se_wider_than_naive,n_events,n_quantified,mean_recovery,ci_lower,ci_upper,rain_share,wash_share,rain_total_pi_uplift,wash_total_pi_uplift,robust_enough_for_scheduling,recommended_rate_pct_per_day,recommended_uncertainty_half_width,rate_basis,pollution_verdict,insitu_pollution_note,pm10_coef,pm10_hac_ci_lower,pm10_hac_ci_upper,pm10_p_value,rain_mean_recovery,rain_share_of_cleaning,report_framing,ground_pm10_coef,ground_pm10_hac_ci_lower,ground_pm10_hac_ci_upper,ground_pm10_p_value,ground_pm10_partial_r2,ground_pm10_n_obs,ground_pm10_daily_pairs,ground_pm10_accumulated_pairs,ground_pm2_5_daily_pairs,ground_pm2_5_accumulated_pairs
segment_comparison,1.0,-0.2966786057117916,-0.3442400628578842,-0.25229553249462244,0.7945125142995759,40.0,-0.29328797241930715,-0.34203181906616464,-0.248288762599298,0.7897644537477216,39.0,0.7,0.9767752557166949,0.0033906332924844573,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
segment_comparison,2.0,0.1301238725259003,0.09486640704165605,0.17666957399417,0.18825590481429366,62.0,0.11402135869174806,0.06423590985150136,0.17090642474947013,0.13990856817653263,44.0,0.7,0.9767752557166949,-0.016102513834152232,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
segment_comparison,3.0,-0.0005133923486332312,-0.0775737005332436,0.06844454998274871,-0.020272140716504294,29.0,0.006531126841101579,-0.0768469566612083,0.10637860303292054,-0.07808539947009785,21.0,0.7,0.9767752557166949,0.00704451918973481,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
segment_comparison,4.0,-0.02196028416806465,-0.07785728639197788,0.03889017211030169,-0.05442922425780594,47.0,-0.02196028416806465,-0.07785728639197788,0.03889017211030169,-0.05442922425780594,47.0,0.7,0.9767752557166949,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
segment_comparison,5.0,-0.22314558058293715,-0.2508245020504554,-0.2001079898358716,0.4680103787730546,93.0,-0.22444033720095774,-0.254180224595114,-0.20064238105880047,0.4604492953813517,92.0,0.7,0.9767752557166949,-0.0012947566180205872,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
segment_comparison,6.0,-0.0805332079807418,-0.11409222356628891,-0.0479185747593912,0.3755311640447354,70.0,-0.14661934515785502,-0.2506416549342741,-0.08857251599751308,-0.6786235094670261,20.0,0.7,0.9767752557166949,-0.06608613717711322,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
segment_comparison,7.0,-0.08767070609589722,-0.11010397559842922,-0.06799486013160234,0.23102617529512404,162.0,-0.17922756607286472,-0.2461077520090204,-0.11153922185361947,0.16682280343004174,35.0,0.7,0.9767752557166949,-0.0915568599769675,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
