date,pi_temp_corrected,fitted_pi_temp,segment_id,rain_day
2023-12-11,2.579567832289133,2.344298918287504,2,False
2023-12-12,2.3031703022647783,2.3473454465629926,2,False
2023-12-13,2.322373852590528,2.3503919748384816,2,False
2023-12-14,2.386558442199797,2.35343850311397,2,False
2023-12-17,2.0867484410865464,2.3625780879404368,2,False
2023-12-18,2.07626858773692,2.3656246162159253,2,False
2023-12-19,2.1363197743869904,2.3686711444914144,2,False
2023-12-23,2.117963912330269,2.38085725759337,2,False
2023-12-24,2.1311314724054196,2.3839037858688585,2,False
2023-12-25,2.1293810991828965,2.3869503141443476,2,False
2023-12-26,2.209038453730896,2.389996842419836,2,False
2023-12-27,2.227775222368916,2.393043370695325,2,False
2023-12-29,2.39729505458287,2.3991364272463027,2,False
2023-12-30,2.34530314590525,2.4021829555217917,2,False
2023-12-31,2.5004659543191545,2.4052294837972803,2,False
2024-01-01,2.470600143981017,2.4082760120727693,2,False
2024-01-02,2.4272514242954597,2.4113225403482583,2,False
2024-01-03,2.3997314321827257,2.414369068623747,2,False
2024-01-04,2.3626534842875735,2.417415596899236,2,False
2024-01-05,2.154728933748853,2.4204621251747245,2,False
2024-01-12,2.459751028864988,2.4417878231031462,2,False
2024-01-13,2.3003869319514503,2.4448343513786357,2,False
2024-01-14,2.3139560642004455,2.4478808796541243,2,False
2024-01-17,2.4461495050716713,2.457020464480591,2,False
2024-01-19,2.391163604070718,2.463113521031568,2,False
2024-01-22,2.4536892473495158,2.4722531058580346,2,False
2024-01-23,2.414377552636789,2.4752996341335236,2,False
2024-01-24,2.7256538990288988,2.478346162409012,2,False
2024-01-26,2.3282972168414013,2.48443921895999,2,False
2024-01-27,2.347136710616939,2.4874857472354788,2,False
2024-02-01,2.533340980223326,2.502718388612923,2,False
2024-02-04,2.537301309960081,2.511857973439389,2,False
2024-02-05,2.5553823345414597,2.514904501714878,2,False
2024-02-06,2.5114475355501757,2.5179510299903667,2,False
2024-02-07,2.836019687656194,2.5209975582658557,2,False
2024-02-09,4.078088538861993,2.5270906148168333,2,False
2024-02-16,2.5088116025263307,2.5484163127452555,2,False
2024-02-18,2.5947943733176624,2.554509369296233,2,False
2024-02-19,2.7134808275323095,2.557555897571722,2,False
2024-02-20,2.6013050181543407,2.560602425847211,2,False
2024-02-21,2.5909193268963606,2.5636489541226997,2,False
2024-02-22,2.5893051212893803,2.5666954823981882,2,False
2024-02-23,2.5458517151864424,2.5697420106736772,2,False
2024-02-24,2.5727885389491663,2.5727885389491663,2,False
2024-02-25,2.552475842626008,2.575835067224655,2,False
2024-02-27,2.5343104494346123,2.5819281237756324,2,False
2024-02-28,2.5500145686935163,2.5849746520511214,2,False
2024-02-29,2.5240283143485907,2.58802118032661,2,False
2024-03-01,2.415934225393356,2.591067708602099,2,False
2024-03-04,2.4214319839240086,2.6002072934285656,2,False
2024-03-06,2.5740107654600126,2.606300349979543,2,False
2024-03-09,2.594798517875387,2.61543993480601,2,False
2024-03-10,2.5444688251246084,2.6184864630814983,2,False
2024-03-11,2.5648506325253035,2.6215329913569874,2,False
2024-03-16,2.4981604078731863,2.6367656327344315,2,False
2024-03-17,2.569175970078193,2.63981216100992,2,False
2024-03-18,2.574612625982471,2.6428586892854096,2,False
2024-03-19,2.4985973400168664,2.645905217560898,2,False
2024-03-21,2.5349436743312035,2.6519982741118753,2,False
2024-03-23,2.608028200723151,2.6580913306628533,2,False
2024-03-24,2.5906572048181062,2.661137858938342,2,False
2024-04-08,2.8819468500259036,2.8691916889404587,3,False
2024-04-09,2.8691916889404587,2.8691769587298603,3,False
2024-04-10,2.8606708129240497,2.8691622285192615,3,False
2024-04-13,2.8709224175572685,2.869118037887466,3,False
2024-04-15,2.821472393257494,2.869088577466268,3,False
2024-04-16,2.797104959304921,2.8690738472556694,3,False
2024-04-17,2.787590120735408,2.869059117045071,3,False
2024-04-18,2.840441352036146,2.8690443868344726,3,False
2024-04-22,2.758590592117586,2.868985465992078,3,False
2024-04-23,2.7187471178667586,2.8689707357814793,3,False
2024-04-24,2.7586067569483106,2.86895600557088,3,False
2024-04-25,2.7301105423581653,2.8689412753602825,3,False
2024-04-27,2.779397625427824,2.8689118149390844,3,False
2024-04-28,2.749451672984873,2.868897084728486,3,False
2024-04-29,2.7284965190805113,2.8688823545178876,3,False
2024-04-30,2.8411420566333323,2.868867624307289,3,False
2024-05-01,2.8558149509530115,2.86885289409669,3,False
2024-05-02,2.804381139744808,2.8688381638860916,3,False
2024-05-05,2.8083119146869064,2.868793973254295,3,False
2024-05-06,2.874781063618749,2.8687792430436967,3,False
2024-05-07,2.861201286082583,2.8687645128330983,3,False
2024-05-08,2.8416125417615077,2.8687497826224995,3,False
2024-05-11,2.7890219792943585,2.868705591990704,3,False
2024-05-12,2.897143025008341,2.868690861780105,3,False
2024-05-14,2.8697585896239244,2.8686614013589082,3,False
2024-05-15,2.8519275621420044,2.8686466711483094,3,False
2024-05-16,2.685948279611535,2.86863194093771,3,False
2024-05-18,2.8658488172977927,2.8686024805165133,3,False
2024-05-19,2.7906915851172647,2.8685877503059145,3,False
2024-05-30,3.132919734540005,3.132919734540005,4,False
2024-05-31,3.1566234702820974,3.132231736463542,4,False
2024-06-01,3.1326250940094553,3.13154373838708,4,False
2024-06-02,3.1246321514679334,3.130855740310618,4,False
2024-06-03,3.1098146661497172,3.1301677422341556,4,False
2024-06-06,2.8069308363469476,3.128103748004768,4,False
2024-06-07,2.9198390779189887,3.1274157499283057,4,False
2024-06-08,3.005561177589557,3.1267277518518437,4,False
2024-06-09,2.9851512610921014,3.1260397537753812,4,False
2024-06-10,2.9840601312485067,3.125351755698919,4,False
2024-06-11,2.9129905006723686,3.1246637576224567,4,False
2024-06-12,2.864303554846325,3.123975759545994,4,False
2024-06-13,2.7406555494535834,3.1232877614695322,4,False
2024-06-14,2.677901412151768,3.1225997633930693,4,False
2024-06-15,2.964098473558939,3.121911765316607,4,False
2024-06-17,3.0373604229351896,3.1205357691636824,4,False
2024-06-18,3.0311152280702665,3.11984777108722,4,False
2024-06-19,3.0407400257840718,3.119159773010758,4,False
2024-06-20,3.0402300014239763,3.118471774934295,4,False
2024-06-21,3.027737619581776,3.117783776857833,4,False
2024-06-22,3.0465440617251938,3.1170957787813705,4,False
2024-06-23,3.044960607666847,3.116407780704908,4,False
2024-06-24,3.048766504916788,3.115719782628446,4,False
2024-06-25,3.021292265689583,3.1150317845519835,4,False
2024-06-26,3.043322492072636,3.114343786475521,4,False
2024-06-27,3.055217759388879,3.113655788399059,4,False
2024-06-28,3.0661066825332295,3.112967790322597,4,False
2024-06-29,3.044528984947607,3.112279792246134,4,False
2024-06-30,3.024327247393826,3.1115917941696716,4,False
2024-07-01,3.2485951759872695,3.1109037960932096,4,False
2024-07-02,3.003863245220509,3.110215798016747,4,False
2024-07-03,3.0090253068874815,3.1095277999402846,4,False
2024-07-05,2.942382726036876,3.1081518037873597,4,False
2024-07-06,3.064851110429602,3.107463805710897,4,False
2024-07-07,3.0328560325317073,3.1067758076344347,4,False
2024-07-08,3.0393388421216585,3.1060878095579727,4,False
2024-07-09,3.055771789429052,3.1053998114815107,4,False
2024-07-10,2.9970736349688547,3.104711813405048,4,False
2024-07-11,2.9250673700145535,3.1040238153285857,4,False
2024-07-12,2.875411210608898,3.1033358172521237,4,False
2024-07-13,2.945399285694666,3.102647819175661,4,False
2024-07-14,3.013227278082245,3.1019598210991983,4,False
2024-07-15,3.1040206123262744,3.1012718230227363,4,False
2024-07-16,3.0340194322792677,3.100583824946274,4,False
2024-07-17,2.962403084118664,3.099895826869812,4,False
2024-07-18,2.9905895384317813,3.0992078287933493,4,False
2024-07-20,2.9655321466559927,3.097831832640425,4,False
2024-07-31,3.081201303281286,3.251265398246436,5,False
2024-08-01,3.251265398246436,3.2440103431972265,5,False
2024-08-02,3.334975428050827,3.2367552881480175,5,False
2024-08-03,3.3880895440530203,3.2295002330988085,5,False
2024-08-04,3.2094058835922907,3.222245178049599,5,False
2024-08-05,3.122504365099049,3.21499012300039,5,False
2024-08-06,3.0001716966130236,3.207735067951181,5,False
2024-08-07,3.036719302892464,3.2004800129019717,5,False
2024-08-08,3.121514975113036,3.1932249578527627,5,False
2024-08-09,3.109849336583919,3.1859699028035537,5,False
2024-08-10,3.0136300807031158,3.1787148477543443,5,False
2024-08-11,3.0111467303684476,3.1714597927051353,5,False
2024-08-12,3.02113254338562,3.164204737655926,5,False
2024-08-13,3.0813393135149445,3.156949682606717,5,False
2024-08-14,3.0149146948353764,3.149694627557508,5,False
2024-08-15,3.0706048123326775,3.1424395725082985,5,False
2024-08-16,3.0075993082504526,3.1351845174590895,5,False
2024-08-17,3.0169123819233716,3.1279294624098806,5,False
2024-08-18,3.1572162581273115,3.120674407360671,5,False
2024-08-19,3.1189579006577244,3.113419352311462,5,False
2024-08-20,3.394120744043134,3.106164297262253,5,False
2024-08-21,2.47657189851664,3.0989092422130438,5,False
2024-08-23,3.0280338204914967,3.084399132114626,5,False
2024-08-24,2.745807940509569,3.0771440770654164,5,False
2024-08-25,3.1108173560175856,3.069889022016207,5,False
2024-08-26,3.2975312648326556,3.0626339669669984,5,False
2024-08-27,2.6028341617862334,3.055378911917789,5,False
2024-08-28,2.8985456466129746,3.0481238568685796,5,False
2024-08-29,2.8498807049365302,3.04086880181937,5,False
2024-08-30,2.892234634692118,3.0336137467701616,5,False
2024-09-01,2.8720489638327944,3.0191036366717428,5,False
2024-09-02,2.947793210509283,3.011848581622534,5,False
2024-09-03,2.888920392948565,3.004593526573325,5,False
2024-09-04,2.446193959615387,2.9973384715241154,5,False
2024-09-05,3.0293673569716852,2.990083416474907,5,False
2024-09-06,2.8395169665261086,2.982828361425697,5,False
2024-09-07,2.725484196142589,2.975573306376488,5,False
2024-09-08,2.974993737927652,2.968318251327279,5,False
2024-09-13,3.182157519796183,2.932042976081233,5,False
2024-09-14,2.6933567048873384,2.9247879210320233,5,False
2024-09-15,4.431690657424501,2.9175328659828152,5,False
2024-09-17,2.7769780306036287,2.903022755884396,5,False
2024-09-18,2.319298768077185,2.8957677008351874,5,False
2024-09-19,2.7203303051301613,2.888512645785978,5,False
2024-09-20,3.256687964035412,2.8812575907367686,5,False
2024-09-21,2.3720752339075464,2.87400253568756,5,False
2024-09-22,2.990724202973111,2.8667474806383506,5,False
2024-09-23,2.844529517592888,2.859492425589141,5,False
2024-09-24,2.7186014882968648,2.852237370539932,5,False
2024-09-25,2.9437373748782596,2.8449823154907232,5,False
2024-09-26,2.6306490957434114,2.837727260441514,5,False
2024-09-27,3.182981669552532,2.830472205392305,5,False
2024-09-28,2.682983292995937,2.823217150343096,5,False
2024-10-01,2.903612170085522,2.8014519851954685,5,False
2024-10-02,2.793989393247229,2.794196930146259,5,False
2024-10-03,2.8006621893153376,2.78694187509705,5,False
2024-10-04,2.7651242293624123,2.7796868200478406,5,False
2024-10-05,2.6929667078362467,2.7724317649986316,5,False
2024-10-06,2.7322527825194074,2.7651767099494227,5,False
2024-10-07,2.7353356008757177,2.7579216549002132,5,False
2024-10-08,2.772942230234375,2.7506665998510043,5,False
2024-10-09,2.9693796699731747,2.7434115448017953,5,False
2024-10-10,2.7531703340330145,2.736156489752586,5,False
2024-10-11,2.836903692374227,2.728901434703377,5,False
2024-10-12,2.6698405825068954,2.721646379654168,5,False
2024-10-13,2.743802148613841,2.7143913246049585,5,False
2024-10-16,2.7482370275616903,2.692626159457331,5,False
2024-10-17,2.499907444045151,2.6853711044081217,5,False
2024-10-18,2.566627946892763,2.678116049358913,5,False
2024-10-19,2.4373704872377244,2.6708609943097037,5,False
2024-10-20,2.545193943483077,2.6636059392604943,5,False
2024-10-21,2.5541437508234686,2.6563508842112857,5,False
2024-10-22,2.5444237109710386,2.6490958291620763,5,False
2024-10-23,2.580537741050311,2.641840774112867,5,False
2024-10-24,2.527228746701804,2.6345857190636575,5,False
2024-10-26,2.609972298826389,2.6200756089652395,5,False
2024-10-27,2.3944101828894246,2.61282055391603,5,False
2024-10-28,2.681559374121623,2.6055654988668215,5,False
2024-10-29,2.739997925528994,2.598310443817612,5,False
2024-10-30,2.4734958437981507,2.5910553887684027,5,False
2024-10-31,2.2693955078768715,2.583800333719194,5,False
2024-11-01,2.4364108308352828,2.5765452786699847,5,False
2024-11-02,2.4069651274985473,2.5692902236207753,5,False
2024-11-03,2.352779881321057,2.5620351685715663,5,False
2024-11-04,2.4206881045873803,2.554780113522357,5,False
2024-11-05,2.405705853398184,2.547525058473148,5,False
2024-11-06,2.411481956578897,2.540270003423939,5,False
2024-11-07,2.3993629553794893,2.5330149483747295,5,False
2024-11-08,2.3866874253375183,2.5257598933255205,5,False
2024-11-09,2.373086497199581,2.5185048382763116,5,False
2024-11-10,2.495941369710853,2.511249783227102,5,False
2024-11-11,2.4226594507373806,2.503994728177893,5,False
2024-11-18,2.440408860642719,2.4532093428334294,5,False
2024-11-26,2.4566284461459205,2.3827149652813535,6,False
2024-11-27,2.369212533796713,2.380796088482775,6,False
2024-11-28,2.3827149652813535,2.378877211684197,6,False
2024-11-29,2.364288162650936,2.3769583348856185,6,False
2024-12-04,2.235313229511567,2.367363950892727,6,False
2024-12-05,2.216206224743265,2.365445074094149,6,False
2024-12-12,2.2816284989983155,2.3520129365041007,6,False
2024-12-13,2.343614376522604,2.350094059705522,6,False
2024-12-14,2.160325420407619,2.348175182906944,6,False
2024-12-16,2.1763922669000997,2.3443374293097876,6,False
2024-12-17,2.1481412780924516,2.3424185525112096,6,False
2024-12-19,2.137741179397142,2.338580798914053,6,False
2024-12-20,2.0082096362304718,2.3366619221154745,6,False
2024-12-29,2.5192026039722735,2.31939203092827,6,False
2024-12-30,2.2224351708448165,2.3174731541296913,6,False
2024-12-31,2.0959488110168296,2.3155542773311133,6,False
2025-01-01,2.1355999767799507,2.313635400532535,6,False
2025-01-02,2.198362236232511,2.3117165237339568,6,False
2025-01-03,2.2226085675801395,2.3097976469353783,6,False
2025-01-05,2.3108463901128755,2.3059598933382217,6,False
2025-01-06,2.258990936383768,2.3040410165396437,6,False
2025-01-07,2.261553889474905,2.302122139741065,6,False
2025-01-08,2.190063767049197,2.3002032629424867,6,False
2025-01-09,2.086538480481625,2.2982843861439086,6,False
2025-01-10,2.0988528130133526,2.29636550934533,6,False
2025-01-16,2.225946524114544,2.2848522485538605,6,False
2025-01-17,2.0900405518807177,2.282933371755282,6,False
2025-01-18,2.057641449723663,2.281014494956704,6,False
